user_id,auction_id,cat_id,cat1,property,buy_mount,day
1749059927,38665818940,50013207,50008168,21458:172441588;13023209:599672180;22121:65820315;25935:21990;22009:29800;22066:3269223;22061:30912;122217806:30903;1628665:3233942;1628665:29798;1628665:29778;1628665:29784;1628665:29782;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,20140802
2024059989,41071464606,50010544,50008168,25935:31381;1628665:3233941;1628665:3233942;1628665:29784;1628665:29796;1628665:133527;1628665:29785;1628665:29782;1628665:29799;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93470;1628348:3229644;122218020:48960;33069:29447291;22066:30993;22009:29813;22061:30912;13510285:3450338;6863019:3269153;13023209:3394033,1,20141127
2336628118,42135308262,50010557,50008168,21458:21599;25935:21991;1628665:92012;1628665:3233941;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;1627368:3218566;122217965:3218241;22009:106713;22066:29563,1,20141127
1761577799,40170875308,50010558,50008168,25935:21990;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29798;1628665:29793;122217801:2026;122217801:50793479;122217801:3251926;122217801:3263874;122217801:3385599;122217801:3226274;32047:93470;122217973:30363;1628306:3229402;1628348:11468;10144346:29641138;22009:27417714;122217965:3227750;122217803:30914;22066:30993;22061:21671;33203:3502330;13023209:655490375,1,20141101
672364096,19105268361,50013207,50008168,21458:3242494;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;2904342:30905;22019:34731;22019:2026;22019:50793479;22019:3287412;25935:31381;1633959:3236920;32047:93470;8151548:29800;13394971:31379;13395135:33213;13512632:45026,1,20120917
1036587716,13110068722,50012451,50008168,21458:11580;22019:2026;22019:2375;22019:28232;22019:34731;22019:138748;22019:3287412;22019:3377924;22019:50793479;25935:21990;33030:29800;33162:30914;1628324:104936;1628324:3229496;1628324:3229505;1628324:3229558;1628324:19811010;1628324:38368874;1628665:29787;1628665:29790;1628665:29796;1628665:31614;1628665:92012;1628665:3233939;1628665:3233940;1628665:3233941;1628665:3233942;3156768:106779;3156768:3979320;3156768:4195556;3156768:24927057;3156768:30731631;13512069:117821971,1,20120917
908860291,15225452285,50013881,28,21458:3236045;1633959:3503452;11760681:48107;11684888:104528258,10,20120917
1025308489,16129699789,50011993,28,21458:103999;1628862:50276;1628861:99051;1628967:99065;32959:104027;1628665:133527;1628665:29799;31367:82125;3989193:31542;3989126:3726638;32549:99201;32549:75475274;32549:99063;32549:5233065;11684888:104528258;1633959:153381668,1,20130411
126080101,4550575422,50012485,50014815,21458:50079;4859783:4341732;5103676:7944828;5133094:50928095,1,20130411
853063292,17576207732,50013176,28,1628665:3233941;1628665:3233942;1627584:28619;2397831:16560972;5781900:109135;21475:11488282;21458:3818842;27682408:3360229;11684888:104528258,1,20130411
1951541109,37905026310,50012359,122650008,21458:3303351;13023209:9820771;122217803:30914;124129949:29862;122218021:31619;23654:121090;21477:3917817;25935:21990;1628665:3233942;1628665:29798;1628665:29796;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401,1,20140818
794052909,23304312904,50011993,28,21458:52830320;122218042:117201278;21475:135183931;1628861:30753;32959:104027;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:108579;122217889:82126;21479:31542;6863019:3726638;6864839:65569917;6864839:75472461;6864839:26762606;6864839:99061;6864839:99060;11684888:11468;13023209:185253787,1,20140818
53231353,20060475172,50013636,50008168,21458:30992;13658074:275911675;1628665:29778;25935:21991;32047:93470;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22135:31410;1628366:32799;8151548:29800;13529746:31923;13529646:117906617;13394971:125202070;22022:102274034;13539026:117942783,1,20130904
1869609946,37445162328,50013636,50008168,21458:46906;13023209:553662027;13585062:553662027;25935:21990;32047:93471;122217803:30915;122277569:31729;1628665:29790;1628665:29798;1628665:29799;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138748,1,20140515
264478195,38509995191,50010558,50008168,25935:21991;1628665:29778;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;32047:93470;122217973:117133457;1628306:3229402;1628348:11468;10144346:29641136;22009:29800;122217803:30915;22066:125202070;33069:104880;22061:30910;33203:3502330,1,20140515
818219411,38303685046,50010558,50008168,25935:21990;1628665:29796;1628665:29782;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;122217801:125938;122217801:2026;122217801:3238422;122217801:50793479;32047:93471;122217973:3229394;1628306:3229402;1628348:11468;10144346:29641136;22009:29800;122217965:3227750;122217803:30915;22066:3292831;33069:104880;22061:14033338;33203:3502330;13023209:3265558;21458:313541980,1,20140515
277206332,35875864884,50013711,50008168,21458:81571167;1633959:3768756;23181:31429;35779:131776;1628366:30916;25935:21991;8151548:29810;13394971:3381725;13395135:30912;1628665:82340;1628665:29784;1628665:29782;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375,1,20140113
1039940028,27063848698,50023670,28,21458:140254133;29108220:303011669;1628665:3233941;11684888:104528258;33969:184475658;21475:21793,1,20140113
1081862781,14740261833,50012451,50008168,21458:41144668;1628665:3233941;1628665:3233942;1628665:92012;1628665:61550;1628665:3233936;1628665:3233937;1628665:29778;1628665:82340;1628665:29787;1628665:29784;1628665:133527;1628665:29785;1628665:29782;22019:50793479;22019:3287412;22019:3377924;22019:2375;33030:31279;33162:33976;3156768:28695579;25935:21991;13512069:31494;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936;1633959:148612582,1,20140113
1929304573,19569250654,50023591,50022520,1628665:29790;21967:29772;11697064:29479;11697039:21983;22334:30916;22334:30914;11761801:119492;8151548:106665;21458:82901;1633959:3445213,1,20131228
1944115103,36800101197,50014744,50014815,21458:3248534;5161333:39126784;5161413:49249;3962420:28890,1,20131228
597148833,20104246588,50013207,50008168,21458:47824190;1633959:130505393;2904342:31004;25935:31381;8151548:11580;13394971:31379;13395135:21671;13512632:45026;1628665:29790;1628665:3233938;1628665:133527;1628665:29782;22019:2026;22019:50793479;22019:3287412;32047:93470;1628348:11468,1,20131228
542929105,37592283969,50011615,50022520,1628665:3233938;1628665:82340;1628665:29787;1628665:133527;21458:30992;22007:2129;22007:29846;22007:29847;122217809:31691;122218019:31686;21948:3269393;124129949:55366;122218021:31619;122277773:62060,1,20140811
1027929052,19734848393,50012474,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29784;21475:275708185,1,20140811
302915060,38809025367,50010558,50008168,21458:91586564;13023209:3485012;25935:31381;1628665:29799;1628665:3233938;1628665:31614;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;32047:93471;122217973:3229394;1628306:3229402;1628348:11468;10144346:29641136;22009:27417714;122217965:3218241;122217803:30915;22066:30993;33069:104880;22061:14033338;33203:3502330,1,20140503
2079100068,10886927965,50012456,50014815,21458:46896;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;13023209:92135,25,20140503
334900616,6810974529,50012431,50014815,21458:4540492;13023209:586801466;2397831:16561164;22009:106713;122217803:30914;1628665:3233939;1628665:3233941;1628665:3233942;122218005:52368;122218005:52366;122277773:31184,1,20140617
304801784,20729471359,50013636,50008168,21458:91492443;13023209:251989917;13710473:251989917;25935:21991;22135:31412;122217803:30915;22009:29813;122277569:21982;2049128:117906617;22066:30993;122277668:23751657;1628665:29799;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,20140617
199317643,37119430172,50014277,50014815,21458:41694836;45583654:542664126;125881497:75368871;3748803:51479;22757:29230;2815901:360866055,1,20140617
137820394,35260516131,50013207,50008168,1628665:3233942;22121:30905;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;25935:31381;32047:93472;22009:29800;22066:29563;22061:21671;122217806:30903;1628348:11468;13023209:140145779;21458:20879681,1,20140617
61412832,15890912413,50012617,50014815,21458:30992;1628665:29796;1628665:29782;1628665:29781;124627681:4056209,1,20140605
1754008569,36632744248,50009540,50014815,21458:21909;3097739:17571961;2191928:51145939;2191842:13613107;122451853:6474327;22277:3818789;1628665:29778;1628665:29790;1628665:29798;1628665:31614;1628665:61550;1628665:82340;1628665:92012;1628665:3233936;1628665:3233937;1628665:3233938;1628665:3233939;1628665:3233940;1628665:3233941;1628665:3233942;21479:44208,1,20140605
329840439,36067624434,121408024,50008168,1628665:3233941;1628665:3233942;1628665:29790;1628665:61550;1628665:3233940;1628665:3233936;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;122217801:3248884;122217801:34731;122217801:3238422;122217801:3287412;22009:29800;122217803:3290137;21477:4195556;21477:3979320;21477:28695579;25935:21990;21475:20145005;21475:234713719;21475:493281617;21475:493281618;13023209:370846042;21458:6398573,1,20140607
131709699,37210110692,50018438,50014815,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;21479:110556,1,20140729
55442469,38951736004,50010558,50008168,21458:30992;25935:21991;1628665:3233941;1628665:29790;1628665:3233936;1628665:29793;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93471;122217973:117133366;1628306:3229402;1628348:11468;10144346:29641134;122217803:30915;22066:29563;33069:104880;22061:21671;33203:3502330;13023209:609523473,1,20140729
865475757,42611962434,50012390,50022520,21458:123601358;13023209:3344732;21479:29800;22061:30912;122277773:31184;1628665:3233938;1628665:29784;1628665:29799;21967:29841,1,20141206
2124184201,18145041922,50023638,28,1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;1628665:108579;32767:44063;10073869:7260969;11684888:22986;5920521:3268239;5920521:3268237;21475:81122592;21458:101735;13107573:135631431,1,20140729
552440831,38299025041,50010558,50008168,21458:30992;25935:31381;1628665:29778;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93470;122217973:117133366;1628306:3229402;1628348:11468;10144346:29641136;22009:21671;122217965:3218241;122217803:30915;22066:29563;33069:104880;22061:21671;33203:3502330,1,20140729
2331261163,27229884734,50018831,50014815,21458:3933699;7255176:25706990;7255215:71038128;123923464:29774;25935:51746;7250727:21891;33337:151209775;22757:29230;122217774:31003,4,20150205
272732459,39898365481,50006521,50014815,21458:114461300;13023209:28891,1,20150205
50245318,41702803769,50012788,28,2112993:32075;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;22757:28471;21475:81122592;6864839:41776951;123273479:18601238;8561683:21671;21479:30143;11684888:11468;13023209:23506;21458:528077768,1,20150113
1581494496,41596842076,50013636,50008168,21458:99391909;13617350:64415167;1628665:29790;1628665:29796;25935:21990;13023209:31298150;32047:93470;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;22135:31412;122217803:30916;22009:27417714;122277569:21983;2049128:117906617;22066:3086;22022:102274034;122277668:3548306,1,20150113
48852970,37468586108,50013176,28,21458:3504459;3350980:12346166;21479:28619;2397831:16560972;1628665:3233941;1628149:106833;21475:275708185;11684888:11468,1,20140823
713896507,40419497913,50010566,50008168,25935:31381;1628665:29790;1628665:29784;1628665:29793;1628665:29782;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;13023209:665433915,1,20140823
628779113,41322759957,50010558,50008168,21458:30992;25935:31381;1628665:3233942;1628665:61550;1628665:3233938;1628665:29784;1628665:29796;1628665:29782;122217801:3261251;122217801:3238327;122217801:3228688;122217801:3265977;32047:93471;1628306:3229402;1628348:11468;10144346:29641138;22009:3297582;122217965:3227750;22066:31379;33069:104912;22061:14033338;33203:3502330;13023209:3259156,1,20141203
100165750,7469566309,211122,38,21458:3270818;1661547:135340247;6933553:4099393;13026190:3329357;22757:28869;21475:39835993;1628149:112911;6940834:29865;122277714:40945;3346378:75369289,6,20141206
661462520,41991141628,50012375,50022520,21458:701138337;1628665:29790;1628665:29798;21967:29774;21967:29773;21967:29775;122217806:30902;22121:30905,1,20141206
2150375130,37665011185,50012442,50008168,21458:156191053;13023209:229430044;20314730:229430044;22009:29800;122217965:3227750;122217803:30915;122218066:44012;21967:29774;21967:29773;21967:29772;34682:29774;34682:29775;34682:29776;25935:31381;22066:30993;31368:82130;22061:21671;1628665:29799;122217801:3340598;122217801:112997264;122217801:112997265;122217801:112997258;122217801:112997259;122217801:75837125;122217801:112997257;122217801:34731;122217801:3248884;122217801:112997266;122217801:3284610,1,20140704
870504538,19475431061,50012424,28,21458:32270;1633959:27598568;29094133:27598568;36099:44795;2397831:16561025;11684888:104528258;1628665:3233941;1628665:3233942;1628665:131622;2397831:16560972,1,20130422
60660972,23257348538,50018412,50014815,6851452:11580;21458:43235904;11583554:4529424,1,20130422
126436801,22483972577,50010558,50008168,21458:30992;1633959:216521864;25935:21991;1628665:29793;1628665:29778;22019:3377924;22019:50793479;22019:2026;22019:2375;22019:3287412;22019:34731;32047:93470;1628305:117133366;1628306:3229398;1628348:11468;3079382:29641138;8151548:29800;1627349:3227750;1628366:32799;13394971:30993;3988915:7197959;13395135:30911;13399649:3315982,1,20130422
200285255,15884940202,50000832,28,21458:3488646;1633959:138130821;29106420:74323855;2397831:16561025;11684888:104528258,1,20130322
46770488,17956352210,50006602,50008168,30497:21986;30498:46159;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:108579;1628665:29799;1628324:3473865;1628324:3229496;1628324:19811010;1628324:56082775;1628366:32799;25935:21991,3,20130322
1672550915,14961978216,50010566,50008168,21458:97079677;25935:21990;1633959:3370785;1628665:3233941;1628665:3233942;1628665:3233939;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93472;1628348:3229644;3988915:29447291;2904342:20530705;1628366:32799;13394971:30993;13395135:30912;1627349:11462,1,20130429
627337760,24408644661,50012375,50022520,21458:30992;1628665:92012;1628665:29796;1628665:29785;1633959:3283247;2397831:16561025;21967:29774;21967:29773;22021:29800;35759:30903;22131:30905;22122:29563;22124:30915;10296185:3227750,1,20130429
12748223,16774950263,50023733,28,1628665:29793;1628665:3233938;1628665:3233942;1628665:61550;11666049:62519847;13024279:3250609;11684888:104528258;21475:137325,1,20130429
1615270430,35537197172,50015841,28,21458:214265654;34497492:4094359;3914866:11580;11684888:104528258;1628665:3233941;1628665:3233939;1628665:3233938;21475:11488282,1,20131220
1087546657,27016092076,50018831,50014815,21458:46166;7255177:62934420;26999621:86555641;1556:34713;21487:29774;6798969:51746;7250727:21891;33337:3218948,5,20131220
1701008970,35623775028,50012442,50008168,21458:20762998;23004:44012;25935:31381;31368:117965494;1627349:114518;1628366:30916;8151548:29800;13394971:30993;13395135:30912;1628665:92012;1628665:3233939;1628665:3233942;1628665:3233941;22019:3377924;22019:75837125;22019:2026;22019:3340598;22019:3287412;22019:112997265;22019:112997259;22019:112997258;6808952:76557129,1,20131220
813207211,19001375278,211122,38,21458:21772;25158:50919;6933553:3313377;17776909:7353464;5393572:34734;33595:29230;21475:137319;6933666:96059;14814533:28471,1,20130527
788391524,22958436801,50013207,50008168,1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;1628665:29778;1628665:29784;1628665:29793;1628665:29782;1628665:29799;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;25935:31381;32047:93470;8151548:29800;13512632:45026,1,20130527
1088128497,17401003120,50010544,50008168,25935:21990;1628665:3233936;1628665:29785;1628665:29799;22019:2375;22019:28232;22019:138749;32047:93470;1628348:3229645;1628021:46055;3988915:29447291;2904342:117257297;13394971:30993;8151548:109279;13395135:21671;13510285:25153255;2919706:3269149;21458:182627534,1,20121120
826737842,18824588392,50023530,28,21458:6859384;12015527:156580948;11650648:104267049;11666049:19308791;11684888:104528257;1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793,1,20121120
151304603,15272768115,50006033,50022520,21458:67866772;6936931:134370361;3731429:6051979,1,20121120
291180400,12659795212,50012364,122650008,21458:19296566;12808774:228144400;1633959:135170;1628366:30915;2397831:16560972;1629216:47570;8185014:3228727;8185016:135739;8185021:117233;8185015:29855;25935:21991;25935:21990;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;22007:30376;22007:30377;22007:30380;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;2397831:16561025,1,20130522
192649875,22651424956,211122,38,21458:33516;33480:218646377;6933553:3313377;35632018:6964914;5393572:3266934;33595:29230;21475:137322;6933666:68145978;14814533:28471,1,20130522
38492279,15357615618,50013636,50008168,21458:136612275;17803462:3365948;1628665:3233940;1628665:29778;25935:31381;32047:93471;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22135:31412;1628366:30915;8151548:29800;13529746:21982;13529646:117906617;13394971:30993;22022:102274034,1,20130522
1938720034,38206205767,50013711,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233937;1628665:29798;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:125938;122217801:2026;122217801:3238422;122277773:31429;18553309:131770;122217803:30915;25935:21991;22009:106665;22066:3381725;22061:30910;13023209:3366066;21458:77940169,1,20140508
114558810,12254334853,50010236,50014815,21458:132623648;15824052:63600462;2815901:138661661;3091143:29821535,1,20140508
632860149,38122999468,50010566,50008168,21458:136455058;13023209:579598223;25935:31381;32047:93470;1628348:3229644;33069:29447291;22121:21671;22009:29807;122217803:30915;22066:30993;22061:30912;122217965:3218241;1628665:29778;1628665:29796;1628665:29782;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,20140508
1102084040,12617905461,50023686,28,1628665:29784;1628665:133527;1628665:29799;21475:137325,1,20140219
1840970926,37087762280,50010536,50008168,21458:52954540;13023209:3874677;25935:21991;1628348:3229644;22061:30909;122217965:3227750;22066:3086;122217803:30914;33069:104880;1628665:3233942;1628665:29784;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470,1,20140219
67500139,23404960161,50012424,28,1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782,1,20140809
2009034144,39686153455,50012788,28,2112993:32075;1628665:3233941;1628665:3233939;1628665:29790;1628665:31614;1628665:3233936;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:133527;22757:28471;21475:135183931;6864839:41776951;6864839:41777353;6864839:99060;6864839:99201;6864839:33560;123273479:7797393;8561683:11399211;21479:27613968;11684888:22986;13023209:3503006;21458:343036063;119442212:125783,1,20140809
21633571,19757428128,121412034,50014815,21458:21906;13227277:22084153;16626994:75367752;35451:493282111;22757:29230;2815901:152250047,1,20140809
40290277,19117894522,121456023,50014815,13023209:3389627;21458:89131819;15937733:94961212;21479:110556,1,20140612
80922898,37903237911,50010566,50008168,25935:31381;1628665:29798;1628665:29784;1628665:29793;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93471;1628348:3229644;33069:29447291;22121:20530705;22009:29807;122217803:30914;22066:31379;22061:109080;122217965:3218241,1,20140612
360601020,43304698533,50013636,50008168,21458:714253505;1628665:29778;25935:21991;13023209:778200433;32047:93471;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;22135:31412;122217803:30916;22009:3228791;122277569:21983;2049128:117906617;22066:31377;22022:102274034;122277668:119686,1,20150120
722440556,43511676953,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;122217801:3340598;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;25935:31381,1,20150120
762942247,40407321533,50012360,122650008,21458:89739020;13023209:4489725;122217803:30914;2397831:16561025;21948:3228727;122217809:31691;124129949:3324544;122218021:31619;35730:29667;122218087:14466340;25935:21991;1628665:29799;1628665:82340;1628665:3233940;22007:30395;22007:30338;22007:30399;22007:30400;22007:30392;22007:30393;22007:30396;22007:30398;22007:30391;22007:30394;22007:30397,1,20140920
2188020785,15512290667,121394024,50008168,21458:3456421;1628665:61550;1628665:3233938;1628665:82340;1628665:29796;1628665:133527;1628665:29782;122217801:3261251;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;22009:29800;122217803:30916;21477:4195556;21477:4069612;25935:31381;13512069:40366865;21475:20145005;21475:234713719;21475:493281617;13023209:3673167,2,20150102
722203316,42824696918,251121,28,21458:21817;13023209:8725429;29289599:761569630;1628378:3230137;11684888:11468;1628665:761581510;1628665:40281;1628665:40244;1628665:40226;1628665:40280;1628665:24578153,1,20150102
2181732737,39859621141,50006028,50022520,21458:101688511;11921600:28385264;11761801:119492;21479:106665;21477:21671;122217965:3218241;122217803:3290137;1628665:92012;1628665:29790;1628665:61550;1628665:29798;1628665:3233938;1628665:82340;1628665:108579;21967:29772;21967:29773;21967:29774;21967:29775;21967:29776,1,20141031
41847115,16529241725,50012439,50014815,2397831:16560972;1628665:108579;1628665:29782;1628665:133527;1628665:29799;1628665:92012;1628665:29796;1628665:29784;1628665:29787;1628665:29778;1628665:29793;1628665:131622;1628665:29790;1628665:31614;1628665:3233938;1628665:29785;1628665:3233941;1628665:82340;1628665:3233937;1628665:3233936;1628665:3233942;1628665:29798;1628665:61550;1628665:3233939;1628665:3233940;7107903:13617412;7107903:27223956;7107903:17981059;7107903:16467323;7107903:8767140;7107903:30178017;7107903:6264501;7107903:8754869;7107903:11580;21458:22184064,1,20131111
256139905,22433207359,50019484,50008168,21458:3629511;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;25935:31381;35843:132300;2397831:16561025,1,20131111
1044864179,16930651491,50012442,50008168,21458:12546569;1633959:173960157;6863414:123772017;8151548:106665;1627349:3227750;1628366:32799;23004:44012;21967:29774;21967:29773;21967:29772;21967:29775;34682:29773;34682:29774;34682:29775;34682:29776;25935:21991;13394971:3269223;31368:21978;13395135:30912;1628665:29796;22019:3265977;22019:3248884;22019:3340598;22019:3284610;22019:34731;22019:125938;22019:2026;22019:3238422;22019:50793479;22019:3251926;22019:3287412;22019:3263874;22019:3377924;22019:3385599;22019:2375;22019:3226274;22019:112997257;22019:112997258;22019:112997259;22019:112997260;22019:112997264;22019:75837125;22019:112997265;22019:112997266,1,20120922
803647023,16776003170,50010558,50008168,21458:4276194;1633959:170022271;25935:21991;1628348:11468;3079382:29641139;8151548:29800;1627349:3227750;1628366:32799;13394971:30993;3988915:7197959;13395135:33213;13399649:3315982;1628665:3233938;1628665:29787;1628665:29796;1628665:29782;1628665:29799;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1628305:117133366;1628306:3229402,1,20120922
211693334,9599387759,50013207,50008168,21458:41601642;1633959:7945164;2904342:30905;25935:31381;8151548:29800;13394971:31379;13395135:33213;13512632:45026;1628665:3233942;1628665:92012;1628665:3233938;1628665:29782;22019:3228688;22019:3248884;32047:93471,1,20120922
263050545,17760964473,50017201,50022520,21458:8535341;5629975:3256438;7837523:3256438,3,20130123
306200180,18485132348,50024842,50008168,1628665:3233941;25935:21991;13545112:19013639,1,20130123
175617767,38198572301,121364022,50008168,1628665:29778;1628665:29782;1628665:29784;1628665:29790;1628665:29799;1628665:92012;25935:21990;22061:30912;122277773:131666;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;30640:93470;122217803:30915;22009:29800;22066:30993;22121:30905;1628348:11468;13023209:75616148;21458:21735349,1,20140516
1094786702,37516943131,121404037,28,46372201:150834335;21458:50495079;29792176:150834335;32959:9414457;10144346:3546773;11684888:22986;1628665:29778;1628665:29790;1628665:29798;1628665:31614;1628665:61550;1628665:82340;1628665:92012;1628665:3233936;1628665:3233937;1628665:3233938;1628665:3233939;1628665:3233940;1628665:3233941;1628665:3233942;21475:135183931,1,20140516
372709541,7197364439,121364031,50014815,21458:70376817;13023209:94668598;1628665:3233941,1,20140516
887648397,23163392519,211122,38,21458:32264;33483:206001983;6933553:3313169;32261932:3329357;5393572:75369289;33595:29230;21475:137313;6933666:68145978;14814533:28471,6,20130602
468254781,19964836582,50012451,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;22019:3265977;22019:3340598;22019:125938;22019:50793479;22019:3263874;33030:29800;33162:33976;3156768:30731631;3156768:106779;3156768:4069612;25935:21991;13512069:31494;1628324:3473865;1628324:3229496;1628324:38368874,1,20130602
789962103,14614526532,50014274,50014815,3748803:11580;21458:33397;5549334:12238653;5549335:3263230,1,20130602
34003969,13142531360,50013207,50008168,1628665:29798;1628665:29784;2904342:30905;22019:34731;22019:2026;22019:50793479;22019:3287412;25935:31381;32047:93471;8151548:29800;13394971:30993;13395135:30910;13512632:45026,1,20120921
28377402,19844944065,50010557,50008168,25935:21991;1628665:29790;1628665:3233938;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1627368:3218566;1627349:11462;1628432:3230663;13394971:30993;2904342:31004;13395135:21671;1628348:11468,1,20120921
53760629,36464052695,50009547,50014815,21458:28155;3219631:3409171;21489:82409;1628665:3233941;21479:110556,1,20140110
105359091,35089373134,50012359,122650008,21458:3744063;1633959:335061848;1628366:32799;8185022:31540;8185016:3269476;23654:22101;7222700:3286751;25935:21991;25935:21990;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:3233938;1628665:29787;1628665:29784;1628665:29785;1628665:29782;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401,1,20140110
13293947,15452037852,50132021,50008168,1628665:29784;1628665:29785;1628665:29790;1628665:29796;1628665:31614;1628665:61550;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;1628665:107964354;33245:23416,2,20121117
